0.000000e+00	0.000000e+00	5.000000e-01
7.000000e-03	3.499979e-03	4.999908e-01
1.500000e-02	7.499789e-03	4.999578e-01
2.300000e-02	1.149924e-02	4.999008e-01
3.100000e-02	1.549814e-02	4.998198e-01
3.900000e-02	1.949629e-02	4.997148e-01
4.700000e-02	2.349351e-02	4.995859e-01
5.500000e-02	2.748960e-02	4.994329e-01
6.300000e-02	3.148437e-02	4.992560e-01
7.100000e-02	3.547764e-02	4.990551e-01
7.900000e-02	3.946919e-02	4.988303e-01
8.700000e-02	4.345886e-02	4.985816e-01
9.500000e-02	4.744643e-02	4.983089e-01
1.030000e-01	5.143173e-02	4.980123e-01
1.110000e-01	5.541457e-02	4.976918e-01
1.190000e-01	5.939474e-02	4.973474e-01
1.270000e-01	6.337206e-02	4.969792e-01
1.350000e-01	6.734634e-02	4.965871e-01
1.430000e-01	7.131739e-02	4.961713e-01
1.510000e-01	7.528502e-02	4.957316e-01
1.590000e-01	7.924903e-02	4.952681e-01
1.670000e-01	8.320925e-02	4.947809e-01
1.750000e-01	8.716547e-02	4.942700e-01
1.830000e-01	9.111750e-02	4.937354e-01
1.910000e-01	9.506517e-02	4.931771e-01
1.990000e-01	9.900827e-02	4.925952e-01
2.070000e-01	1.029466e-01	4.919897e-01
2.150000e-01	1.068800e-01	4.913606e-01
2.230000e-01	1.108083e-01	4.907080e-01
2.310000e-01	1.147313e-01	4.900318e-01
2.390000e-01	1.186488e-01	4.893322e-01
2.470000e-01	1.225606e-01	4.886092e-01
2.550000e-01	1.264665e-01	4.878628e-01
2.630000e-01	1.303663e-01	4.870930e-01
2.710000e-01	1.342599e-01	4.862999e-01
2.790000e-01	1.381470e-01	4.854835e-01
2.870000e-01	1.420276e-01	4.846439e-01
2.950000e-01	1.459013e-01	4.837812e-01
3.030000e-01	1.497680e-01	4.828953e-01
3.110000e-01	1.536275e-01	4.819863e-01
3.190000e-01	1.574797e-01	4.810542e-01
3.270000e-01	1.613244e-01	4.800992e-01
3.350000e-01	1.651613e-01	4.791213e-01
3.430000e-01	1.689902e-01	4.781204e-01
3.510000e-01	1.728111e-01	4.770967e-01
3.590000e-01	1.766237e-01	4.760503e-01
3.670000e-01	1.804279e-01	4.749811e-01
3.750000e-01	1.842234e-01	4.738893e-01
3.830000e-01	1.880100e-01	4.727748e-01
3.910000e-01	1.917877e-01	4.716378e-01
3.990000e-01	1.955562e-01	4.704783e-01
4.070000e-01	1.993153e-01	4.692964e-01
4.150000e-01	2.030649e-01	4.680921e-01
4.230000e-01	2.068047e-01	4.668655e-01
4.310000e-01	2.105346e-01	4.656167e-01
4.390000e-01	2.142545e-01	4.643457e-01
4.470000e-01	2.179641e-01	4.630526e-01
4.550000e-01	2.216633e-01	4.617375e-01
4.630000e-01	2.253519e-01	4.604004e-01
4.710000e-01	2.290296e-01	4.590415e-01
4.790000e-01	2.326965e-01	4.576607e-01
4.870000e-01	2.363522e-01	4.562582e-01
4.950000e-01	2.399965e-01	4.548340e-01
5.030000e-01	2.436294e-01	4.533882e-01
5.110000e-01	2.472507e-01	4.519209e-01
5.190000e-01	2.508601e-01	4.504322e-01
5.270000e-01	2.544575e-01	4.489221e-01
5.350000e-01	2.580428e-01	4.473907e-01
5.430000e-01	2.616157e-01	4.458381e-01
5.510000e-01	2.651762e-01	4.442644e-01
5.590000e-01	2.687239e-01	4.426697e-01
5.670000e-01	2.722588e-01	4.410540e-01
5.750000e-01	2.757807e-01	4.394175e-01
5.830000e-01	2.792895e-01	4.377602e-01
5.910000e-01	2.827848e-01	4.360822e-01
5.990000e-01	2.862667e-01	4.343836e-01
6.070000e-01	2.897349e-01	4.326646e-01
6.150000e-01	2.931893e-01	4.309251e-01
6.230000e-01	2.966297e-01	4.291653e-01
6.310000e-01	3.000559e-01	4.273852e-01
6.390000e-01	3.034678e-01	4.255850e-01
6.470000e-01	3.068652e-01	4.237648e-01
6.550000e-01	3.102480e-01	4.219247e-01
6.630000e-01	3.136159e-01	4.200647e-01
6.710000e-01	3.169689e-01	4.181849e-01
6.790000e-01	3.203068e-01	4.162856e-01
6.870000e-01	3.236295e-01	4.143666e-01
6.950000e-01	3.269367e-01	4.124283e-01
7.030000e-01	3.302283e-01	4.104706e-01
7.110000e-01	3.335041e-01	4.084936e-01
7.190000e-01	3.367641e-01	4.064976e-01
7.270000e-01	3.400080e-01	4.044825e-01
7.350000e-01	3.432358e-01	4.024485e-01
7.430000e-01	3.464472e-01	4.003957e-01
7.510000e-01	3.496421e-01	3.983242e-01
7.590000e-01	3.528203e-01	3.962341e-01
7.670000e-01	3.559818e-01	3.941255e-01
7.750000e-01	3.591263e-01	3.919986e-01
7.830000e-01	3.622537e-01	3.898534e-01
7.910000e-01	3.653639e-01	3.876901e-01
7.990000e-01	3.684567e-01	3.855087e-01
8.070000e-01	3.715320e-01	3.833095e-01
8.150000e-01	3.745896e-01	3.810924e-01
8.230000e-01	3.776294e-01	3.788577e-01
8.310000e-01	3.806513e-01	3.766054e-01
8.390000e-01	3.836550e-01	3.743357e-01
8.470000e-01	3.866406e-01	3.720487e-01
8.550000e-01	3.896078e-01	3.697445e-01
8.630000e-01	3.925564e-01	3.674232e-01
8.710000e-01	3.954865e-01	3.650850e-01
8.790000e-01	3.983978e-01	3.627299e-01
8.870000e-01	4.012901e-01	3.603581e-01
8.950000e-01	4.041634e-01	3.579698e-01
9.030000e-01	4.070176e-01	3.555650e-01
9.110000e-01	4.098524e-01	3.531439e-01
9.190000e-01	4.126679e-01	3.507067e-01
9.270000e-01	4.154637e-01	3.482533e-01
9.350000e-01	4.182399e-01	3.457840e-01
9.430000e-01	4.209962e-01	3.432989e-01
9.510000e-01	4.237326e-01	3.407982e-01
9.590000e-01	4.264489e-01	3.382819e-01
9.670000e-01	4.291451e-01	3.357502e-01
9.750000e-01	4.318209e-01	3.332033e-01
9.830000e-01	4.344763e-01	3.306412e-01
9.910000e-01	4.371111e-01	3.280641e-01
9.990000e-01	4.397253e-01	3.254721e-01
1.007000e+00	4.423186e-01	3.228655e-01
1.015000e+00	4.448911e-01	3.202442e-01
1.023000e+00	4.474425e-01	3.176085e-01
1.031000e+00	4.499728e-01	3.149585e-01
1.039000e+00	4.524818e-01	3.122943e-01
1.047000e+00	4.549695e-01	3.096161e-01
1.055000e+00	4.574356e-01	3.069240e-01
1.063000e+00	4.598802e-01	3.042181e-01
1.071000e+00	4.623031e-01	3.014987e-01
1.079000e+00	4.647041e-01	2.987658e-01
1.087000e+00	4.670833e-01	2.960195e-01
1.095000e+00	4.694404e-01	2.932602e-01
1.103000e+00	4.717754e-01	2.904878e-01
1.111000e+00	4.740882e-01	2.877025e-01
1.119000e+00	4.763786e-01	2.849045e-01
1.127000e+00	4.786466e-01	2.820939e-01
1.135000e+00	4.808921e-01	2.792709e-01
1.143000e+00	4.831149e-01	2.764356e-01
1.151000e+00	4.853150e-01	2.735882e-01
1.159000e+00	4.874923e-01	2.707288e-01
1.167000e+00	4.896467e-01	2.678575e-01
1.175000e+00	4.917780e-01	2.649746e-01
1.183000e+00	4.938862e-01	2.620801e-01
1.191000e+00	4.959712e-01	2.591743e-01
1.199000e+00	4.980330e-01	2.562573e-01
1.207000e+00	5.000713e-01	2.533292e-01
1.215000e+00	5.020862e-01	2.503901e-01
1.223000e+00	5.040776e-01	2.474404e-01
1.231000e+00	5.060452e-01	2.444800e-01
1.239000e+00	5.079892e-01	2.415091e-01
1.247000e+00	5.099094e-01	2.385280e-01
1.255000e+00	5.118056e-01	2.355368e-01
1.263000e+00	5.136779e-01	2.325355e-01
1.271000e+00	5.155262e-01	2.295245e-01
1.279000e+00	5.173503e-01	2.265038e-01
1.287000e+00	5.191502e-01	2.234736e-01
1.295000e+00	5.209258e-01	2.204340e-01
1.303000e+00	5.226771e-01	2.173853e-01
1.311000e+00	5.244040e-01	2.143276e-01
1.319000e+00	5.261063e-01	2.112610e-01
1.327000e+00	5.277841e-01	2.081857e-01
1.335000e+00	5.294373e-01	2.051018e-01
1.343000e+00	5.310657e-01	2.020096e-01
1.351000e+00	5.326694e-01	1.989092e-01
1.359000e+00	5.342483e-01	1.958007e-01
1.367000e+00	5.358022e-01	1.926844e-01
1.375000e+00	5.373312e-01	1.895603e-01
1.383000e+00	5.388352e-01	1.864287e-01
1.391000e+00	5.403140e-01	1.832896e-01
1.399000e+00	5.417678e-01	1.801434e-01
1.407000e+00	5.431963e-01	1.769901e-01
1.415000e+00	5.445996e-01	1.738299e-01
1.423000e+00	5.459776e-01	1.706629e-01
1.431000e+00	5.473302e-01	1.674894e-01
1.439000e+00	5.486574e-01	1.643095e-01
1.447000e+00	5.499591e-01	1.611234e-01
1.455000e+00	5.512353e-01	1.579312e-01
1.463000e+00	5.524860e-01	1.547331e-01
1.471000e+00	5.537111e-01	1.515293e-01
1.479000e+00	5.549105e-01	1.483199e-01
1.487000e+00	5.560842e-01	1.451051e-01
1.495000e+00	5.572321e-01	1.418851e-01
1.503000e+00	5.583543e-01	1.386600e-01
1.511000e+00	5.594507e-01	1.354301e-01
1.519000e+00	5.605212e-01	1.321954e-01
1.527000e+00	5.615658e-01	1.289562e-01
1.535000e+00	5.625845e-01	1.257126e-01
1.543000e+00	5.635772e-01	1.224648e-01
1.551000e+00	5.645439e-01	1.192129e-01
1.559000e+00	5.654846e-01	1.159572e-01
1.567000e+00	5.663992e-01	1.126978e-01
1.575000e+00	5.672877e-01	1.094348e-01
1.583000e+00	5.681501e-01	1.061685e-01
1.591000e+00	5.689864e-01	1.028990e-01
1.599000e+00	5.697965e-01	9.962648e-02
1.607000e+00	5.705804e-01	9.635111e-02
1.615000e+00	5.713381e-01	9.307306e-02
1.623000e+00	5.720696e-01	8.979251e-02
1.631000e+00	5.727748e-01	8.650962e-02
1.639000e+00	5.734537e-01	8.322457e-02
1.647000e+00	5.741064e-01	7.993752e-02
1.655000e+00	5.747327e-01	7.664866e-02
1.663000e+00	5.753328e-01	7.335814e-02
1.671000e+00	5.759065e-01	7.006615e-02
1.679000e+00	5.764538e-01	6.677284e-02
1.687000e+00	5.769748e-01	6.347840e-02
1.695000e+00	5.774695e-01	6.018300e-02
1.703000e+00	5.779377e-01	5.688680e-02
1.711000e+00	5.783797e-01	5.358998e-02
1.719000e+00	5.787952e-01	5.029271e-02
1.727000e+00	5.791843e-01	4.699516e-02
1.735000e+00	5.795471e-01	4.369751e-02
1.743000e+00	5.798835e-01	4.039991e-02
1.751000e+00	5.801935e-01	3.710255e-02
1.759000e+00	5.804771e-01	3.380560e-02
1.767000e+00	5.807344e-01	3.050922e-02
1.775000e+00	5.809653e-01	2.721359e-02
1.783000e+00	5.811698e-01	2.391887e-02
1.791000e+00	5.813480e-01	2.062525e-02
1.799000e+00	5.814998e-01	1.733289e-02
1.807000e+00	5.816253e-01	1.404195e-02
1.815000e+00	5.817245e-01	1.075262e-02
1.823000e+00	5.817974e-01	7.465055e-03
1.831000e+00	5.818439e-01	4.179432e-03
1.839000e+00	5.818642e-01	8.959200e-04
1.847000e+00	5.818583e-01	-2.385312e-03
1.855000e+00	5.818261e-01	-5.664094e-03
1.863000e+00	5.817677e-01	-8.940256e-03
1.871000e+00	5.816831e-01	-1.221363e-02
1.879000e+00	5.815723e-01	-1.548405e-02
1.887000e+00	5.814353e-01	-1.875134e-02
1.895000e+00	5.812722e-01	-2.201533e-02
1.903000e+00	5.810831e-01	-2.527587e-02
1.911000e+00	5.808678e-01	-2.853277e-02
1.919000e+00	5.806266e-01	-3.178587e-02
1.927000e+00	5.803593e-01	-3.503501e-02
1.935000e+00	5.800660e-01	-3.828002e-02
1.943000e+00	5.797468e-01	-4.152072e-02
1.951000e+00	5.794017e-01	-4.475696e-02
1.959000e+00	5.790307e-01	-4.798856e-02
1.967000e+00	5.786339e-01	-5.121536e-02
1.975000e+00	5.782113e-01	-5.443720e-02
1.983000e+00	5.777629e-01	-5.765391e-02
1.991000e+00	5.772888e-01	-6.086532e-02
1.999000e+00	5.767891e-01	-6.407127e-02
2.007000e+00	5.762637e-01	-6.727160e-02
2.015000e+00	5.757127e-01	-7.046614e-02
2.023000e+00	5.751363e-01	-7.365472e-02
2.031000e+00	5.745343e-01	-7.683719e-02
2.039000e+00	5.739069e-01	-8.001339e-02
2.047000e+00	5.732541e-01	-8.318314e-02
2.055000e+00	5.725760e-01	-8.634628e-02
2.063000e+00	5.718726e-01	-8.950267e-02
2.071000e+00	5.711439e-01	-9.265212e-02
2.079000e+00	5.703902e-01	-9.579449e-02
2.087000e+00	5.696113e-01	-9.892962e-02
2.095000e+00	5.688073e-01	-1.020573e-01
2.103000e+00	5.679784e-01	-1.051775e-01
2.111000e+00	5.671245e-01	-1.082899e-01
2.119000e+00	5.662457e-01	-1.113944e-01
2.127000e+00	5.653422e-01	-1.144909e-01
2.135000e+00	5.644139e-01	-1.175792e-01
2.143000e+00	5.634609e-01	-1.206592e-01
2.151000e+00	5.624834e-01	-1.237306e-01
2.159000e+00	5.614813e-01	-1.267934e-01
2.167000e+00	5.604547e-01	-1.298473e-01
2.175000e+00	5.594037e-01	-1.328923e-01
2.183000e+00	5.583285e-01	-1.359281e-01
2.191000e+00	5.572289e-01	-1.389546e-01
2.199000e+00	5.561052e-01	-1.419717e-01
2.207000e+00	5.549574e-01	-1.449793e-01
2.215000e+00	5.537856e-01	-1.479770e-01
2.223000e+00	5.525898e-01	-1.509649e-01
2.231000e+00	5.513702e-01	-1.539427e-01
2.239000e+00	5.501267e-01	-1.569103e-01
2.247000e+00	5.488596e-01	-1.598676e-01
2.255000e+00	5.475689e-01	-1.628144e-01
2.263000e+00	5.462546e-01	-1.657505e-01
2.271000e+00	5.449169e-01	-1.686758e-01
2.279000e+00	5.435558e-01	-1.715902e-01
2.287000e+00	5.421715e-01	-1.744935e-01
2.295000e+00	5.407640e-01	-1.773856e-01
2.303000e+00	5.393334e-01	-1.802663e-01
2.311000e+00	5.378797e-01	-1.831355e-01
2.319000e+00	5.364032e-01	-1.859930e-01
2.327000e+00	5.349039e-01	-1.888387e-01
2.335000e+00	5.333818e-01	-1.916725e-01
2.343000e+00	5.318372e-01	-1.944942e-01
2.351000e+00	5.302700e-01	-1.973036e-01
2.359000e+00	5.286803e-01	-2.001006e-01
2.367000e+00	5.270684e-01	-2.028852e-01
2.375000e+00	5.254342e-01	-2.056571e-01
